recording_id,scientific_name,status,issue_count,issue_no_species,issue_no_english_name,issue_no_audio_file,issue_no_duration,issue_no_date,issue_no_time,issue_no_country,issue_no_latitude,issue_no_longitude,issue_no_coordinates,issue_no_quality,issue_scrape_failed
101288,Spatula discors,success,5,False,False,False,False,True,False,True,False,True,True,True,False
101292,Mniotilta varia,success,5,False,False,False,False,True,False,True,False,True,True,True,False
101293,Setophaga virens,success,5,False,False,False,False,True,False,True,False,True,True,True,False
101580,Setophaga fusca,success,5,False,False,False,False,True,False,True,False,True,True,True,False
101581,Setophaga fusca,success,5,False,False,False,False,True,False,True,False,True,True,True,False
101591,Setophaga virens,success,5,False,False,False,False,True,False,True,False,True,True,True,False
101593,Setophaga ruticilla,success,5,False,False,False,False,True,False,True,False,True,True,True,False
101614,Icterus galbula,success,5,False,False,False,False,True,False,True,False,True,True,True,False
102972,Molothrus ater,success,5,False,False,False,False,True,False,True,False,True,True,True,False
104520,Euphagus cyanocephalus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
104521,Euphagus cyanocephalus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109162,Cyanocitta cristata,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109190,Psaltriparus minimus plumbeus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109191,Psaltriparus minimus plumbeus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109192,Psaltriparus minimus plumbeus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109299,Spinus tristis,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109300,Spinus tristis,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109301,Spinus tristis,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109305,Pheucticus melanocephalus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109306,Pheucticus melanocephalus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109314,Megaceryle alcyon,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109601,Cyanocitta cristata,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109602,Sayornis nigricans,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109603,Sayornis nigricans,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109606,Spinus tristis tristis,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109651,Calypte anna,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109666,Psaltriparus minimus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109668,Thryomanes bewickii,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109768,Corvus brachyrhynchos,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109852,Calypte anna,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109920,Myiarchus cinerascens,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109921,Myiarchus cinerascens,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109922,Myiarchus cinerascens,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109923,Myiarchus cinerascens,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109946,Amphispiza bilineata deserticola,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109947,Amphispiza bilineata deserticola,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109948,Amphispiza bilineata deserticola,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109949,Amphispiza bilineata deserticola,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109950,Amphispiza bilineata deserticola,success,5,False,False,False,False,True,False,True,False,True,True,True,False
109951,Amphispiza bilineata deserticola,success,5,False,False,False,False,True,False,True,False,True,True,True,False
110078,Spatula discors,success,5,False,False,False,False,True,False,True,False,True,True,True,False
110079,Spatula discors,success,5,False,False,False,False,True,False,True,False,True,True,True,False
110080,Spatula discors,success,5,False,False,False,False,True,False,True,False,True,True,True,False
110081,Spatula discors,success,5,False,False,False,False,True,False,True,False,True,True,True,False
110813,Calypte anna,success,5,False,False,False,False,True,False,True,False,True,True,True,False
111040,Anthus rubescens,success,5,False,False,False,False,True,False,True,False,True,True,True,False
111041,Anthus rubescens,success,5,False,False,False,False,True,False,True,False,True,True,True,False
111042,Anthus rubescens,success,5,False,False,False,False,True,False,True,False,True,True,True,False
111043,Anthus rubescens,success,5,False,False,False,False,True,False,True,False,True,True,True,False
111138,Toxostoma rufum,success,5,False,False,False,False,True,False,True,False,True,True,True,False
111139,Toxostoma rufum rufum,success,5,False,False,False,False,True,False,True,False,True,True,True,False
112499,Passerina caerulea caerulea,success,5,False,False,False,False,True,False,True,False,True,True,True,False
112501,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
112502,Toxostoma rufum,success,5,False,False,False,False,True,False,True,False,True,True,True,False
112579,Passerina caerulea,success,5,False,False,False,False,True,False,True,False,True,True,True,False
112598,Corvus brachyrhynchos,success,5,False,False,False,False,True,False,True,False,True,True,True,False
112829,Corvus brachyrhynchos,success,5,False,False,False,False,True,False,True,False,True,True,True,False
113485,Archilochus alexandri,success,5,False,False,False,False,True,False,True,False,True,True,True,False
113486,Archilochus alexandri,success,5,False,False,False,False,True,False,True,False,True,True,True,False
113721,Anthus rubescens,success,5,False,False,False,False,True,False,True,False,True,True,True,False
113723,Anthus rubescens,success,5,False,False,False,False,True,False,True,False,True,True,True,False
11476,Icterus galbula,success,6,False,False,False,False,True,True,True,False,True,True,True,False
11722,Amphispiza bilineata,success,5,False,False,False,False,True,False,True,False,True,True,True,False
11847,Megaceryle alcyon,success,6,False,False,False,False,True,True,True,False,True,True,True,False
16111,Falco sparverius,success,5,False,False,False,False,True,False,True,False,True,True,True,False
16305,Calidris bairdii,success,6,False,False,False,False,True,True,True,False,True,True,True,False
16891,Spizelloides arborea,success,6,False,False,False,False,True,True,True,False,True,True,True,False
16892,Spizelloides arborea,success,6,False,False,False,False,True,True,True,False,True,True,True,False
16893,Spizelloides arborea,success,6,False,False,False,False,True,True,True,False,True,True,True,False
16897,Cyanocitta cristata,success,6,False,False,False,False,True,True,True,False,True,True,True,False
16900,Poecile atricapillus,success,6,False,False,False,False,True,True,True,False,True,True,True,False
16908,Spizelloides arborea,success,6,False,False,False,False,True,True,True,False,True,True,True,False
16917,Spatula discors,success,6,False,False,False,False,True,True,True,False,True,True,True,False
16924,Molothrus ater,success,6,False,False,False,False,True,True,True,False,True,True,True,False
16925,Molothrus ater,success,6,False,False,False,False,True,True,True,False,True,True,True,False
16967,Empidonax alnorum,success,6,False,False,False,False,True,True,True,False,True,True,True,False
16971,Icterus galbula,success,6,False,False,False,False,True,True,True,False,True,True,True,False
16991,Vermivora cyanoptera,success,6,False,False,False,False,True,True,True,False,True,True,True,False
16992,Vermivora cyanoptera,success,6,False,False,False,False,True,True,True,False,True,True,True,False
17094,Poecile atricapillus,success,6,False,False,False,False,True,True,True,False,True,True,True,False
17100,Setophaga ruticilla,success,6,False,False,False,False,True,True,True,False,True,True,True,False
17105,Vireo solitarius,success,6,False,False,False,False,True,True,True,False,True,True,True,False
17120,Spinus tristis,success,6,False,False,False,False,True,True,True,False,True,True,True,False
2467,Calidris bairdii,success,5,False,False,False,False,True,False,True,False,True,True,True,False
2476,Calidris bairdii,success,5,False,False,False,False,True,False,True,False,True,True,True,False
2628,Empidonax alnorum,success,5,False,False,False,False,True,False,True,False,True,True,True,False
27277,Riparia riparia,success,6,False,False,False,False,True,True,True,False,True,True,True,False
27545,Chroicocephalus philadelphia,success,5,False,False,False,False,True,False,True,False,True,True,True,False
28267,Spatula discors,success,5,False,False,False,False,True,False,True,False,True,True,True,False
28786,Passerina caerulea,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31010,Scolopax minor,success,5,False,False,False,False,True,False,True,False,True,True,True,False
31011,Scolopax minor,success,5,False,False,False,False,True,False,True,False,True,True,True,False
31012,Scolopax minor,success,5,False,False,False,False,True,False,True,False,True,True,True,False
31023,Spinus tristis,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31031,Setophaga fusca,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31047,Dolichonyx oryzivorus,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31049,Dolichonyx oryzivorus,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31060,Empidonax alnorum,success,5,False,False,False,False,True,False,True,False,True,True,True,False
31114,Setophaga ruticilla,success,5,False,False,False,False,True,False,True,False,True,True,True,False
31116,Setophaga ruticilla,success,5,False,False,False,False,True,False,True,False,True,True,True,False
31117,Setophaga ruticilla,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31123,Vermivora cyanoptera,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31124,Vermivora cyanoptera,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31125,Vermivora cyanoptera,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31126,Vermivora cyanoptera,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31127,Vermivora cyanoptera,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31128,Vermivora cyanoptera,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31180,Setophaga fusca,success,5,False,False,False,False,True,False,True,False,True,True,True,False
31202,Dolichonyx oryzivorus,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31203,Dolichonyx oryzivorus,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31204,Dolichonyx oryzivorus,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31205,Dolichonyx oryzivorus,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31206,Dolichonyx oryzivorus,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31308,Toxostoma rufum,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31312,Vermivora cyanoptera,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31313,Vermivora cyanoptera,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31314,Vermivora cyanoptera,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31315,Vermivora cyanoptera,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31316,Vermivora cyanoptera,success,6,False,False,False,False,True,True,True,False,True,True,True,False
31481,Setophaga virens,success,5,False,False,False,False,True,False,True,False,True,True,True,False
31670,Pheucticus melanocephalus melanocephalus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
32024,Cyanocitta cristata,success,5,False,False,False,False,True,False,True,False,True,True,True,False
32182,Calidris bairdii,success,5,False,False,False,False,True,False,True,False,True,True,True,False
32183,Calidris bairdii,success,5,False,False,False,False,True,False,True,False,True,True,True,False
32184,Calidris bairdii,success,5,False,False,False,False,True,False,True,False,True,True,True,False
32520,Sayornis nigricans,success,6,False,False,False,False,True,True,True,False,True,True,True,False
37387,Poecile atricapillus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
43470,Setophaga fusca,success,5,False,False,False,False,True,False,True,False,True,True,True,False
45479,Spatula discors,success,6,False,False,False,False,True,True,True,False,True,True,True,False
45480,Spatula discors,success,6,False,False,False,False,True,True,True,False,True,True,True,False
45481,Spatula discors,success,6,False,False,False,False,True,True,True,False,True,True,True,False
46690,Sayornis nigricans latirostris,success,7,False,False,False,False,True,True,True,True,True,True,True,False
46691,Sayornis nigricans latirostris,success,7,False,False,False,False,True,True,True,True,True,True,True,False
46803,Hirundo rustica erythrogaster,success,6,False,False,False,False,True,True,True,False,True,True,True,False
48027,Dolichonyx oryzivorus,success,7,False,False,False,False,True,True,True,True,True,True,True,False
48028,Dolichonyx oryzivorus,success,6,False,False,False,False,True,True,True,False,True,True,True,False
48029,Dolichonyx oryzivorus,success,6,False,False,False,False,True,True,True,False,True,True,True,False
48445,Buteo platypterus platypterus (?),success,7,False,False,False,False,True,True,True,True,True,True,True,False
48475,Falco sparverius cinnamominus,success,7,False,False,False,False,True,True,True,True,True,True,True,False
48609,Calidris bairdii,success,7,False,False,False,False,True,True,True,True,True,True,True,False
50586,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50587,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50588,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50589,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50590,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50591,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50592,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50593,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50594,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50595,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50596,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50597,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50598,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50599,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50600,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50601,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50602,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50603,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50604,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50605,Dolichonyx oryzivorus,success,6,False,False,False,False,True,False,True,True,True,True,True,False
50606,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50607,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50608,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50609,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50610,Dolichonyx oryzivorus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
50661,Falco sparverius caucae?,success,6,False,False,False,False,True,False,True,True,True,True,True,False
51318,Buteo platypterus,success,6,False,False,False,False,True,False,True,True,True,True,True,False
51319,Buteo platypterus,success,6,False,False,False,False,True,False,True,True,True,True,True,False
51410,Corvus brachyrhynchos brachyrhynchos,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51411,Spinus tristis tristis,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51412,Anthus rubescens rubescens,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51473,Falco sparverius,success,6,False,False,False,False,True,False,True,True,True,True,True,False
51474,Falco sparverius,success,6,False,False,False,False,True,False,True,True,True,True,True,False
51475,Falco sparverius,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51476,Falco sparverius,success,6,False,False,False,False,True,False,True,True,True,True,True,False
51477,Falco sparverius,success,6,False,False,False,False,True,False,True,True,True,True,True,False
51699,Sayornis nigricans,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51700,Sayornis nigricans,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51701,Sayornis nigricans,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51754,Scolopax minor,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51755,Scolopax minor,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51757,Haliaeetus leucocephalus leucocephalus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51758,Strix varia,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51759,Strix varia,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51775,Megaceryle alcyon,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51779,Poecile atricapillus garrinus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51862,Setophaga striata,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51863,Setophaga caerulescens cairnsi,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51864,Setophaga caerulescens cairnsi,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51865,Setophaga caerulescens cairnsi,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51866,Setophaga caerulescens cairnsi,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51867,Setophaga caerulescens cairnsi,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51868,Setophaga nigrescens halseii,success,5,False,False,False,False,True,False,True,False,True,True,True,False
51879,Calidris bairdii,success,5,False,False,False,False,True,False,True,False,True,True,True,False
52151,Spatula discors,success,6,False,False,False,False,True,False,True,True,True,True,True,False
52152,Spatula discors,success,6,False,False,False,False,True,False,True,True,True,True,True,False
52153,Spatula discors,success,6,False,False,False,False,True,False,True,True,True,True,True,False
52309,Amphispiza bilineata deserticola,success,5,False,False,False,False,True,False,True,False,True,True,True,False
52310,Amphispiza bilineata deserticola,success,5,False,False,False,False,True,False,True,False,True,True,True,False
52312,Passerina caerulea caerulea,success,5,False,False,False,False,True,False,True,False,True,True,True,False
52314,Vermivora cyanoptera,success,5,False,False,False,False,True,False,True,False,True,True,True,False
52986,Vireo solitarius alticola,success,5,False,False,False,False,True,False,True,False,True,True,True,False
52987,Vireo solitarius alticola,success,5,False,False,False,False,True,False,True,False,True,True,True,False
52988,Vireo solitarius alticola,success,5,False,False,False,False,True,False,True,False,True,True,True,False
53405,Falco sparverius caucae?,success,6,False,False,False,False,True,False,True,True,True,True,True,False
53619,Setophaga fusca,success,6,False,False,False,False,True,False,True,True,True,True,True,False
53620,Setophaga fusca,success,6,False,False,False,False,True,False,True,True,True,True,True,False
53695,Toxostoma rufum rufum,success,5,False,False,False,False,True,False,True,False,True,True,True,False
53696,Toxostoma rufum rufum,success,5,False,False,False,False,True,False,True,False,True,True,True,False
53697,Toxostoma rufum rufum,success,5,False,False,False,False,True,False,True,False,True,True,True,False
53698,Toxostoma rufum rufum,success,5,False,False,False,False,True,False,True,False,True,True,True,False
53699,Toxostoma rufum rufum,success,5,False,False,False,False,True,False,True,False,True,True,True,False
53700,Toxostoma rufum rufum,success,5,False,False,False,False,True,False,True,False,True,True,True,False
54285,Buteo platypterus platypterus ?,success,6,False,False,False,False,True,False,True,True,True,True,True,False
54355,Buteo platypterus platypterus (?),success,6,False,False,False,False,True,False,True,True,True,True,True,False
54356,Buteo platypterus platypterus (?),success,6,False,False,False,False,True,False,True,True,True,True,True,False
54357,Buteo platypterus platypterus (?),success,6,False,False,False,False,True,False,True,True,True,True,True,False
56416,Falco sparverius sparverius,success,5,False,False,False,False,True,False,True,False,True,True,True,False
56898,Chroicocephalus philadelphia,success,5,False,False,False,False,True,False,True,False,True,True,True,False
57029,Icterus galbula,success,5,False,False,False,False,True,False,True,False,True,True,True,False
57384,Cyanocitta cristata cristata,success,5,False,False,False,False,True,False,True,False,True,True,True,False
57970,Calypte anna,success,5,False,False,False,False,True,False,True,False,True,True,True,False
57971,Calypte anna,success,5,False,False,False,False,True,False,True,False,True,True,True,False
59480,Falco sparverius,success,5,False,False,False,False,True,False,True,False,True,True,True,False
5986,Buteo platypterus platypterus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
59938,Setophaga caerulescens cairnsi,success,5,False,False,False,False,True,False,True,False,True,True,True,False
59941,Molothrus ater ater,success,5,False,False,False,False,True,False,True,False,True,True,True,False
61168,Falco sparverius,success,7,False,False,False,False,True,True,True,True,True,True,True,False
65612,Selasphorus platycercus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
65919,Setophaga fusca,success,5,False,False,False,False,True,False,True,False,True,True,True,False
67143,Spizelloides arborea,success,5,False,False,False,False,True,False,True,False,True,True,True,False
70185,Poecile atricapillus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
70721,Certhia americana americana group,success,5,False,False,False,False,True,False,True,False,True,True,True,False
70722,Certhia americana albescens?,success,5,False,False,False,False,True,False,True,False,True,True,True,False
77879,Vireo solitarius,success,5,False,False,False,False,True,False,True,False,True,True,True,False
77881,Setophaga ruticilla,success,5,False,False,False,False,True,False,True,False,True,True,True,False
77884,Poecile atricapillus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
78342,Scolopax minor,success,5,False,False,False,False,True,False,True,False,True,True,True,False
78890,Empidonax alnorum,success,5,False,False,False,False,True,False,True,False,True,True,True,False
78891,Vermivora cyanoptera,success,5,False,False,False,False,True,False,True,False,True,True,True,False
79972,Setophaga ruticilla,success,5,False,False,False,False,True,False,True,False,True,True,True,False
81290,Molothrus ater,success,5,False,False,False,False,True,False,True,False,True,True,True,False
81305,Toxostoma rufum,success,5,False,False,False,False,True,False,True,False,True,True,True,False
86755,Cyanocitta cristata,success,5,False,False,False,False,True,False,True,False,True,True,True,False
86760,Poecile atricapillus,success,5,False,False,False,False,True,False,True,False,True,True,True,False
8883,Buteo platypterus,success,6,False,False,False,False,True,True,True,False,True,True,True,False
91412,Certhia americana,success,5,False,False,False,False,True,False,True,False,True,True,True,False
92009,Spizelloides arborea,success,5,False,False,False,False,True,False,True,False,True,True,True,False
99571,Recurvirostra americana,success,5,False,False,False,False,True,False,True,False,True,True,True,False
99969,Scolopax minor,success,5,False,False,False,False,True,False,True,False,True,True,True,False
XC101288,Spatula discors,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC101292,Mniotilta varia,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC101293,Setophaga virens,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC101580,Setophaga fusca,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC101581,Setophaga fusca,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC101591,Setophaga virens,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC101593,Setophaga ruticilla,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC101614,Icterus galbula,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC102972,Molothrus ater,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC104520,Euphagus cyanocephalus,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC104521,Euphagus cyanocephalus,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109162,Cyanocitta cristata,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109190,Psaltriparus minimus,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109191,Psaltriparus minimus,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109192,Psaltriparus minimus,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109299,Spinus tristis,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109300,Spinus tristis,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109301,Spinus tristis,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109305,Pheucticus melanocephalus,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109306,Pheucticus melanocephalus,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109314,Megaceryle alcyon,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109601,Cyanocitta cristata,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109602,Sayornis nigricans,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109603,Sayornis nigricans,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109606,Spinus tristis,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109651,Calypte anna,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109666,Psaltriparus minimus,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109668,Thryomanes bewickii,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109768,Corvus brachyrhynchos,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109852,Calypte anna,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109920,Myiarchus cinerascens,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109921,Myiarchus cinerascens,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109922,Myiarchus cinerascens,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109923,Myiarchus cinerascens,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109946,Amphispiza bilineata,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109947,Amphispiza bilineata,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109948,Amphispiza bilineata,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109949,Amphispiza bilineata,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109950,Amphispiza bilineata,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC109951,Amphispiza bilineata,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC110078,Spatula discors,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC110079,Spatula discors,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC110080,Spatula discors,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC110081,Spatula discors,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC110813,Calypte anna,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC111040,Anthus rubescens,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC111041,Anthus rubescens,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC111042,Anthus rubescens,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC111043,Anthus rubescens,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC111138,Toxostoma rufum,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC111139,Toxostoma rufum,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC112499,Passerina caerulea,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC112501,Dolichonyx oryzivorus,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC112502,Toxostoma rufum,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC112579,Passerina caerulea,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC112598,Corvus brachyrhynchos,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC112829,Corvus brachyrhynchos,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC113485,Archilochus alexandri,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC113486,Archilochus alexandri,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC113721,Anthus rubescens,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC113723,Anthus rubescens,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC113724,Anthus rubescens,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC113808,Spizella breweri,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC113814,Euphagus cyanocephalus,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC113820,Certhia americana,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC113821,Molothrus ater,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC113827,Certhia americana,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC114061,Falco sparverius,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC114073,Poecile atricapillus,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC114081,Pica hudsonia,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC114085,Cyanocitta cristata,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC114086,Poecile atricapillus,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC114087,Spinus tristis,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC114342,Spinus tristis,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC114550,Corvus brachyrhynchos,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC114551,Corvus brachyrhynchos,success,1,False,False,False,False,False,False,True,False,False,False,False,False
XC114552,Corvus brachyrhynchos,success,1,False,False,False,False,False,False,True,False,False,False,False,False
